playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties,shots_against,saves,save_pct,gsax,gsax_per_60
8481033,2022,Akira Schmid,NJD,G,all,18,54081.0,40.18,32.0,784.0,28.95,37.0,96.98,78.0,416.81,408.0,18.44,12.0,230.83,216.0,168.03,206.0,38.77,419.0,125.0,35.0,12.84,15.6,11.74,4.0,19.0,9.0,205.0,0.0,0.0,416.81,376.0,0.9020896811496845,8.18,0.0090752759749265
8475831,2022,Philipp Grubauer,SEA,G,all,39,123937.0,97.32,98.0,1798.0,70.49,102.0,225.23,177.0,968.59,930.0,35.82,31.0,532.7,448.0,375.78,481.0,93.45,925.0,309.0,100.0,25.88,38.6,32.84,30.0,37.0,31.0,464.0,0.0,0.0,968.59,832.0,0.8589805800183772,-0.6800000000000068,-0.00032919951265562673
8476234,2022,Keith Kinkaid,COL,G,all,2,5271.0,4.19,2.0,74.0,3.24,5.0,9.96,10.0,43.45,40.0,1.56,0.0,23.85,18.0,16.33,24.0,3.67,44.0,10.0,5.0,1.28,1.31,1.59,0.0,1.0,1.0,15.0,0.0,0.0,43.45,38.0,0.8745684695051783,2.1900000000000004,0.024928856004553218
8477465,2022,Tristan Jarry,PIT,G,all,47,159002.0,125.18,128.0,2589.0,96.44,109.0,321.56,266.0,1382.79,1414.0,50.94,45.0,762.49,658.0,559.74,719.0,120.48,1403.0,403.0,105.0,39.93,48.57,36.68,31.0,59.0,38.0,678.0,2.0,1.0,1382.79,1286.0,0.9300038328307263,-2.819999999999993,-0.0010641375580181355
8479312,2022,Alex Lyon,FLA,G,all,15,53591.0,50.53,43.0,914.0,36.49,58.0,120.2,108.0,501.67,489.0,18.25,10.0,265.96,221.0,191.91,236.0,47.86,471.0,157.0,54.0,13.37,20.29,16.88,16.0,16.0,11.0,232.0,0.0,0.0,501.67,446.0,0.8890306376701815,7.530000000000001,0.008430520050008399
8473503,2022,James Reimer,SJS,G,all,43,152280.0,135.69,147.0,2524.0,99.52,132.0,310.26,337.0,1371.5,1335.0,39.69,36.0,758.46,575.0,546.19,660.0,128.62,1344.0,412.0,140.0,42.7,50.27,42.71,56.0,58.0,33.0,628.0,2.0,1.0,1371.5,1188.0,0.8662048851622312,-11.310000000000002,-0.004456264775413712
8477480,2022,Eric Comrie,BUF,G,all,19,66719.0,61.14,68.0,998.0,42.07,63.0,131.15,123.0,582.57,594.0,19.0,21.0,316.84,244.0,227.53,289.0,58.26,550.0,189.0,59.0,17.87,23.21,20.05,22.0,26.0,20.0,200.0,2.0,1.0,582.57,526.0,0.9028957893472028,-6.859999999999999,-0.006169157211588902
8476434,2022,John Gibson,ANA,G,all,53,180295.0,188.47,200.0,3380.0,136.35,206.0,434.68,371.0,1896.3,1983.0,44.98,32.0,1055.44,879.0,750.52,913.0,178.43,1866.0,569.0,194.0,55.57,70.2,62.7,58.0,91.0,51.0,751.0,12.0,6.0,1896.3,1783.0,0.9402520698201762,-11.530000000000001,-0.0038370448431736884
8478902,2022,Erik Kallgren,TOR,G,all,10,33700.0,24.43,25.0,473.0,18.42,29.0,58.99,58.0,260.14,246.0,10.01,9.0,146.28,105.0,107.19,134.0,23.49,248.0,97.0,19.0,6.85,11.85,5.74,5.0,13.0,7.0,109.0,0.0,0.0,260.14,221.0,0.8495425540093796,-0.5700000000000003,-0.001014836795252226
8482221,2022,Devon Levi,BUF,G,all,7,25741.0,24.12,21.0,395.0,15.71,28.0,54.93,30.0,230.61,222.0,8.06,3.0,120.98,95.0,88.54,127.0,23.09,209.0,80.0,23.0,6.69,10.11,7.31,10.0,6.0,5.0,83.0,0.0,0.0,230.61,201.0,0.8716014049694288,3.120000000000001,0.007272444737966671
8478971,2022,Connor Ingram,ARI,G,all,27,95200.0,92.68,89.0,1662.0,65.78,84.0,214.17,193.0,936.75,960.0,22.48,18.0,512.87,440.0,371.07,448.0,87.91,904.0,296.0,87.0,28.2,36.31,28.17,32.0,33.0,24.0,375.0,2.0,1.0,936.75,871.0,0.9298105150787297,3.680000000000007,0.0023193277310924413
8476903,2022,Jon Gillies,CBJ,G,all,3,7089.0,7.36,9.0,125.0,4.96,11.0,16.29,21.0,71.8,66.0,1.68,1.0,39.16,24.0,28.87,34.0,6.94,71.0,21.0,7.0,2.52,2.52,2.31,2.0,6.0,1.0,26.0,0.0,0.0,71.8,57.0,0.7938718662952646,-1.6399999999999997,-0.013880660177740157
8478433,2022,Felix Sandstrom,PHI,G,all,20,66771.0,57.22,69.0,1121.0,41.84,47.0,139.9,122.0,596.2,575.0,17.17,24.0,327.7,283.0,235.08,280.0,55.13,592.0,174.0,55.0,17.79,21.58,17.85,21.0,28.0,20.0,300.0,0.0,0.0,596.2,506.0,0.8487084870848708,-11.780000000000001,-0.01058543379610909
8480313,2022,Logan Thompson,VGK,G,all,37,130282.0,96.08,96.0,2192.0,76.44,95.0,259.19,271.0,1106.33,1132.0,36.44,45.0,614.93,484.0,446.81,542.0,92.38,1152.0,290.0,88.0,32.49,35.15,28.42,30.0,38.0,28.0,662.0,2.0,1.0,1106.33,1036.0,0.9364294559489484,0.0799999999999983,3.6843155616277744e-05
8475660,2022,Cam Talbot,OTT,G,all,36,116820.0,94.27,95.0,1741.0,66.95,95.0,213.86,204.0,942.09,935.0,38.5,32.0,502.17,388.0,374.0,471.0,90.33,906.0,279.0,97.0,27.7,33.42,33.15,32.0,34.0,29.0,459.0,0.0,0.0,942.09,840.0,0.8916345572079101,-0.730000000000004,-0.0003749357986646143
8474682,2022,Dustin Tokarski,PIT,G,all,4,12564.0,13.17,12.0,196.0,8.12,14.0,26.66,20.0,116.6,117.0,3.38,4.0,61.3,51.0,45.78,56.0,12.59,105.0,38.0,16.0,2.8,5.03,5.34,2.0,5.0,5.0,37.0,0.0,0.0,116.6,105.0,0.9005145797598628,1.17,0.005587392550143266
8476914,2022,Joonas Korpisalo,LAK,G,all,39,130317.0,116.74,104.0,2231.0,85.78,116.0,274.19,327.0,1211.6,1207.0,34.25,30.0,667.92,515.0,476.45,564.0,111.59,1183.0,345.0,133.0,32.37,42.23,42.14,34.0,33.0,37.0,570.0,0.0,0.0,1211.6,1103.0,0.910366457576758,12.739999999999995,0.0058656967241418985
8479292,2022,Charlie Lindgren,WSH,G,all,31,101524.0,82.08,86.0,1610.0,58.56,59.0,196.13,210.0,859.29,853.0,30.46,21.0,467.41,358.0,347.01,446.0,79.2,824.0,276.0,79.0,24.04,33.21,24.83,38.0,24.0,24.0,431.0,0.0,0.0,859.29,767.0,0.8925973769041884,-3.9200000000000017,-0.0023166935896930785
8476316,2022,Laurent Brossoit,VGK,G,all,11,38162.0,28.89,23.0,663.0,22.54,20.0,81.5,61.0,341.62,317.0,10.8,11.0,188.08,173.0,136.87,178.0,27.96,367.0,78.0,24.0,10.83,9.88,8.18,8.0,11.0,4.0,194.0,0.0,0.0,341.62,294.0,0.8606053509747673,5.890000000000001,0.009260520937057808
8475789,2022,Jack Campbell,EDM,G,all,36,121583.0,96.72,115.0,1779.0,67.76,82.0,233.74,237.0,996.22,1027.0,37.26,36.0,549.23,452.0,393.2,465.0,93.02,1019.0,254.0,101.0,31.16,30.7,34.86,41.0,34.0,40.0,405.0,2.0,1.0,996.22,912.0,0.9154604404649576,-18.28,-0.009020998001365322
8475683,2022,Sergei Bobrovsky,FLA,G,all,50,170062.0,151.2,145.0,2608.0,104.48,150.0,345.25,306.0,1470.06,1466.0,55.84,43.0,793.93,608.0,572.83,748.0,141.95,1434.0,412.0,172.0,39.96,51.26,59.97,48.0,46.0,51.0,590.0,2.0,1.0,1470.06,1321.0,0.8986027781179,6.199999999999989,0.0021874375227858033
8480042,2022,Olle Eriksson Ek,ANA,G,all,1,3839.0,3.26,5.0,66.0,2.71,4.0,8.13,3.0,36.3,39.0,0.91,0.0,21.79,19.0,14.89,21.0,3.17,38.0,13.0,1.0,1.39,1.58,0.28,2.0,3.0,0.0,14.0,0.0,0.0,36.3,34.0,0.9366391184573003,-1.7400000000000002,-0.027194581922375623
8478916,2022,Joey Daccord,SEA,G,all,5,14888.0,12.44,13.0,253.0,8.91,12.0,29.15,33.0,127.21,130.0,3.89,3.0,72.46,61.0,53.64,59.0,11.76,133.0,36.0,12.0,4.43,4.79,3.22,4.0,3.0,6.0,72.0,0.0,0.0,127.21,117.0,0.9197390142284412,-0.5600000000000005,-0.0022568511552928552
8481519,2022,Spencer Knight,FLA,G,all,21,70125.0,57.52,62.0,1066.0,42.22,54.0,142.25,132.0,600.04,627.0,22.89,22.0,335.49,271.0,235.44,291.0,55.0,613.0,161.0,59.0,17.43,19.66,20.43,29.0,19.0,14.0,233.0,0.0,0.0,600.04,565.0,0.9416038930737951,-4.479999999999997,-0.0038331550802139006
8477180,2022,Aaron Dell,SJS,G,all,4,11957.0,11.07,9.0,190.0,7.45,14.0,22.63,20.0,98.96,103.0,3.18,2.0,50.09,29.0,36.48,58.0,10.3,78.0,38.0,15.0,2.49,4.6,3.98,3.0,4.0,2.0,59.0,0.0,0.0,98.96,94.0,0.9498787388843978,2.0700000000000003,0.010387220874801373
8480193,2022,Daniil Tarasov,CBJ,G,all,17,52448.0,49.68,57.0,1009.0,38.91,58.0,127.41,115.0,539.08,528.0,14.72,16.0,300.73,248.0,206.63,250.0,47.68,531.0,168.0,42.0,16.31,20.63,12.75,24.0,20.0,13.0,268.0,0.0,0.0,539.08,471.0,0.8737107664910587,-7.32,-0.008374008541793777
8471418,2022,Anton Khudobin,CHI,G,all,1,3600.0,3.34,6.0,55.0,2.2,2.0,6.33,5.0,29.28,28.0,0.97,0.0,16.95,13.0,12.21,16.0,3.27,29.0,9.0,4.0,1.19,1.04,1.11,2.0,2.0,2.0,13.0,0.0,0.0,29.28,22.0,0.7513661202185792,-2.66,-0.044333333333333336
8476341,2022,Anton Forsberg,OTT,G,all,28,88303.0,88.08,80.0,1511.0,58.63,82.0,187.87,166.0,825.08,817.0,25.66,26.0,445.92,369.0,321.81,409.0,82.32,800.0,216.0,115.0,23.67,26.24,38.16,25.0,22.0,33.0,380.0,2.0,1.0,825.08,737.0,0.893246715470015,8.079999999999998,0.005490187196357993
8483158,2022,Matthew Berlin,EDM,G,all,1,146.0,0.01,0.0,2.0,0.03,0.0,0.23,0.0,0.76,1.0,0.07,0.0,0.41,0.0,0.3,1.0,0.01,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.76,1.0,1.3157894736842106,0.01,0.00410958904109589
8480843,2022,Lukas Dostal,ANA,G,all,19,63763.0,66.68,67.0,1232.0,49.53,52.0,159.52,165.0,706.2,679.0,14.95,12.0,398.66,329.0,280.92,344.0,64.17,726.0,189.0,63.0,21.29,23.55,21.84,27.0,18.0,22.0,254.0,0.0,0.0,706.2,612.0,0.8666100254885301,-0.3199999999999932,-0.00030111506673148364
8471774,2022,Alex Stalock,CHI,G,all,27,88520.0,71.79,74.0,1442.0,56.0,64.0,188.92,125.0,807.79,804.0,21.67,13.0,438.77,418.0,320.21,399.0,69.28,832.0,198.0,73.0,23.03,24.73,24.02,29.0,26.0,19.0,339.0,6.0,4.0,807.79,730.0,0.9037002191163546,-2.2099999999999937,-0.0014979665612290965
8481692,2022,Dustin Wolf,CGY,G,all,1,3594.0,2.38,1.0,53.0,1.82,2.0,5.78,10.0,27.08,24.0,1.42,2.0,13.81,10.0,11.3,12.0,2.27,29.0,3.0,4.0,0.91,0.33,1.14,0.0,0.0,1.0,17.0,0.0,0.0,27.08,23.0,0.8493353028064993,1.38,0.02303839732888147
8478039,2022,Kaapo Kahkonen,SJS,G,all,37,126375.0,110.42,135.0,2184.0,82.82,107.0,264.42,287.0,1149.68,1149.0,35.24,27.0,643.9,510.0,459.0,522.0,105.9,1152.0,338.0,109.0,35.13,41.45,33.84,44.0,59.0,32.0,585.0,0.0,0.0,1149.68,1014.0,0.8819845522232272,-24.58,-0.011670029673590505
8482447,2022,Leevi Merilainen,OTT,G,all,2,5105.0,5.32,6.0,89.0,3.57,7.0,12.83,10.0,51.8,49.0,2.03,2.0,26.66,18.0,19.8,29.0,4.74,47.0,17.0,6.0,1.49,2.06,1.77,5.0,1.0,0.0,19.0,0.0,0.0,51.8,43.0,0.8301158301158301,-0.6799999999999997,-0.00799216454456415
8470880,2022,Brian Elliott,TBL,G,all,22,79484.0,70.22,75.0,1257.0,48.66,67.0,157.36,197.0,679.82,689.0,23.32,30.0,377.42,265.0,270.38,324.0,66.33,646.0,230.0,71.0,19.98,27.79,22.45,24.0,31.0,20.0,310.0,0.0,0.0,679.82,614.0,0.9031802535965402,-4.780000000000001,-0.003608273363192593
8477424,2022,Juuse Saros,NSH,G,all,64,228599.0,217.67,171.0,3918.0,153.47,206.0,474.91,456.0,2126.98,2099.0,61.86,62.0,1175.03,917.0,837.72,1126.0,207.07,2025.0,683.0,222.0,63.59,83.57,70.51,43.0,74.0,54.0,988.0,0.0,0.0,2126.98,1928.0,0.9064495199766806,46.66999999999999,0.012249397416436639
8475311,2022,Darcy Kuemper,WSH,G,all,57,193427.0,162.76,154.0,3222.0,118.79,153.0,404.87,368.0,1719.56,1675.0,53.94,49.0,954.15,787.0,693.7,887.0,155.64,1736.0,503.0,154.0,52.45,61.72,48.59,45.0,60.0,49.0,829.0,4.0,2.0,1719.56,1521.0,0.8845286003396218,8.759999999999991,0.002717304202619073
8479973,2022,Stuart Skinner,EDM,G,all,50,174185.0,139.75,133.0,2716.0,104.91,129.0,351.9,358.0,1526.43,1537.0,48.74,38.0,838.76,702.0,601.35,718.0,135.0,1513.0,449.0,125.0,44.6,54.07,41.08,42.0,50.0,41.0,629.0,0.0,0.0,1526.43,1404.0,0.9197932430573298,6.75,0.0023251141028217126
8481020,2022,Justus Annunen,COL,G,all,2,7040.0,4.7,7.0,94.0,3.41,3.0,11.73,8.0,50.01,48.0,1.86,1.0,26.55,29.0,20.06,21.0,4.45,54.0,10.0,4.0,1.9,1.35,1.45,3.0,3.0,1.0,26.0,0.0,0.0,50.01,41.0,0.8198360327934413,-2.3,-0.019602272727272725
8474636,2022,Michael Hutchinson,CBJ,G,all,16,45327.0,47.2,54.0,801.0,34.09,41.0,102.98,94.0,458.28,433.0,12.09,10.0,246.87,215.0,180.69,208.0,45.29,412.0,176.0,39.0,13.04,22.17,11.99,16.0,26.0,12.0,174.0,0.0,0.0,458.28,379.0,0.8270053242559134,-6.799999999999997,-0.00900125752862532
8480925,2022,Pavel Francouz,COL,G,all,16,57905.0,41.43,42.0,881.0,33.96,44.0,112.81,114.0,482.09,493.0,15.24,18.0,267.76,234.0,194.94,214.0,40.06,495.0,134.0,38.0,13.97,16.16,11.3,12.0,18.0,12.0,214.0,0.0,0.0,482.09,451.0,0.9355099670186066,-0.5700000000000003,-0.0005906225714532428
8473575,2022,Semyon Varlamov,NYI,G,all,23,80084.0,63.55,60.0,1338.0,49.44,62.0,166.04,128.0,709.13,689.0,21.77,21.0,395.7,319.0,286.49,394.0,61.15,731.0,196.0,58.0,22.17,24.74,16.65,23.0,25.0,12.0,353.0,0.0,0.0,709.13,629.0,0.8870023832019517,3.549999999999997,0.002659707307327304
8483183,2022,Jett Alexander,TOR,G,all,1,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480199,2022,Eetu Makiniemi,SJS,G,all,2,5060.0,3.43,3.0,66.0,1.99,1.0,6.79,6.0,32.68,32.0,1.54,3.0,18.51,17.0,14.23,18.0,3.33,37.0,5.0,4.0,1.37,0.53,1.52,2.0,0.0,1.0,20.0,0.0,0.0,32.68,29.0,0.8873929008567931,0.43000000000000016,0.005098814229249014
8479406,2022,Filip Gustavsson,MIN,G,all,39,138656.0,105.16,81.0,2269.0,80.38,102.0,278.87,242.0,1190.86,1173.0,38.41,26.0,661.48,536.0,483.38,649.0,100.34,1247.0,306.0,96.0,36.21,35.92,33.03,26.0,29.0,26.0,620.0,0.0,0.0,1190.86,1092.0,0.9169843642409687,24.159999999999997,0.010454650357719824
8478492,2022,Ilya Samsonov,TOR,G,all,42,148536.0,114.05,96.0,2270.0,85.45,116.0,283.81,233.0,1218.77,1184.0,43.71,42.0,661.32,587.0,490.97,599.0,108.38,1220.0,329.0,127.0,34.34,39.55,40.15,46.0,24.0,26.0,594.0,0.0,0.0,1218.77,1088.0,0.8927032992279101,18.049999999999997,0.007291161738568427
8482821,2022,Arvid Soderblom,CHI,G,all,15,50114.0,44.21,48.0,837.0,31.31,39.0,106.49,105.0,459.76,453.0,11.65,10.0,244.28,184.0,182.82,233.0,42.6,449.0,126.0,49.0,12.99,16.0,15.22,16.0,18.0,14.0,213.0,0.0,0.0,459.76,405.0,0.8808943796763529,-3.789999999999999,-0.0045376541485413245
8475809,2022,Scott Wedgewood,DAL,G,all,21,67612.0,55.54,51.0,1088.0,42.07,47.0,137.77,144.0,588.74,603.0,18.9,21.0,326.07,256.0,234.95,305.0,53.47,584.0,170.0,62.0,16.53,20.89,18.12,15.0,25.0,11.0,272.0,0.0,0.0,588.74,552.0,0.9375955430240853,4.539999999999999,0.0040288706146837825
8477831,2022,Pheonix Copley,LAK,G,all,37,125369.0,96.7,92.0,1979.0,70.31,90.0,233.55,237.0,1008.06,947.0,36.2,29.0,554.3,440.0,396.98,491.0,92.07,1015.0,272.0,98.0,29.31,33.51,33.88,34.0,30.0,28.0,594.0,9.0,3.0,1008.06,855.0,0.8481637997738231,4.700000000000003,0.002249359889605885
8481544,2022,Mads Sogaard,OTT,G,all,19,62865.0,53.17,58.0,982.0,37.89,38.0,118.74,116.0,532.48,524.0,19.11,14.0,286.88,247.0,208.68,245.0,51.07,514.0,153.0,55.0,15.82,19.14,18.21,22.0,20.0,16.0,260.0,0.0,0.0,532.48,466.0,0.8751502403846153,-4.829999999999998,-0.004609878310665711
8480263,2022,Dylan Ferguson,OTT,G,all,2,7132.0,7.97,5.0,160.0,5.59,9.0,20.57,17.0,81.66,83.0,1.72,3.0,45.37,44.0,30.63,35.0,7.78,80.0,24.0,9.0,2.71,2.98,2.27,1.0,2.0,2.0,47.0,0.0,0.0,81.66,78.0,0.9551800146950772,2.9699999999999998,0.024985978687605156
8480045,2022,Ukko-Pekka Luukkonen,BUF,G,all,33,114613.0,109.99,115.0,1773.0,73.57,99.0,235.22,246.0,1038.38,1055.0,31.2,31.0,567.52,425.0,402.29,505.0,104.98,970.0,340.0,113.0,29.83,41.95,38.21,36.0,45.0,34.0,350.0,2.0,1.0,1038.38,940.0,0.9052562645659584,-5.010000000000005,-0.0026227391308141336
8480238,2022,Jiri Patera,VGK,G,all,2,7200.0,7.0,5.0,124.0,4.62,10.0,14.91,13.0,67.01,70.0,2.08,1.0,35.0,33.0,26.26,28.0,6.7,63.0,17.0,10.0,1.88,1.9,3.22,1.0,0.0,4.0,34.0,0.0,0.0,67.01,65.0,0.9700044769437397,2.0,0.016666666666666666
8477361,2022,Cal Petersen,LAK,G,all,10,32608.0,24.71,34.0,509.0,17.63,16.0,57.67,53.0,258.92,257.0,9.34,10.0,147.47,126.0,103.3,121.0,24.07,253.0,90.0,16.0,8.0,10.75,5.97,16.0,7.0,11.0,150.0,0.0,0.0,258.92,223.0,0.8612698903136103,-9.29,-0.01709396467124632
8471734,2022,Jonathan Quick,VGK,G,all,41,134085.0,109.83,127.0,2088.0,79.33,108.0,250.0,231.0,1106.16,1080.0,36.86,41.0,610.93,510.0,436.71,517.0,104.63,1075.0,337.0,111.0,31.62,41.7,36.51,45.0,52.0,30.0,565.0,4.0,2.0,1106.16,953.0,0.8615390178636001,-17.17,-0.007683186038706791
8477293,2022,Antti Raanta,CAR,G,all,27,93673.0,59.32,58.0,1125.0,46.35,54.0,146.46,124.0,649.05,644.0,32.11,31.0,355.76,297.0,263.65,339.0,57.49,638.0,205.0,50.0,18.58,24.65,16.09,23.0,23.0,12.0,232.0,0.0,0.0,649.05,586.0,0.9028580232647716,1.3200000000000003,0.0008454944327607744
8474889,2022,Martin Jones,SEA,G,all,48,157539.0,124.08,131.0,2286.0,87.69,97.0,280.97,214.0,1225.81,1147.0,44.6,52.0,677.71,587.0,484.67,626.0,117.13,1201.0,363.0,132.0,35.45,45.26,43.38,31.0,56.0,44.0,590.0,0.0,0.0,1225.81,1016.0,0.8288397059903247,-6.920000000000002,-0.0026355378668139326
8470860,2022,Jaroslav Halak,NYR,G,all,25,87236.0,67.09,66.0,1318.0,49.72,67.0,162.34,122.0,700.97,680.0,26.35,26.0,386.42,314.0,274.3,381.0,63.88,695.0,192.0,76.0,20.77,23.91,22.41,22.0,28.0,16.0,355.0,0.0,0.0,700.97,614.0,0.8759290697176769,1.0900000000000034,0.0007496904947498762
8479380,2022,Dylan Wells,CHI,G,all,1,1200.0,1.57,1.0,30.0,0.97,0.0,3.02,1.0,14.1,13.0,0.3,0.0,8.5,12.0,6.42,7.0,1.54,14.0,5.0,2.0,0.53,0.53,0.5,1.0,0.0,0.0,9.0,0.0,0.0,14.1,12.0,0.851063829787234,0.5700000000000001,0.028500000000000004
8475883,2022,Frederik Andersen,CAR,G,all,34,119061.0,78.55,82.0,1458.0,59.34,88.0,193.52,162.0,841.1,849.0,43.0,42.0,454.81,320.0,336.1,475.0,74.91,831.0,236.0,83.0,22.86,28.94,26.75,28.0,38.0,16.0,308.0,0.0,0.0,841.1,767.0,0.9119010819165378,-3.450000000000003,-0.0017386045808451143
8478406,2022,Mackenzie Blackwood,NJD,G,all,22,67533.0,59.14,60.0,1107.0,40.24,70.0,139.7,107.0,581.12,563.0,21.28,25.0,315.73,289.0,229.03,257.0,56.14,563.0,174.0,67.0,16.96,21.1,21.08,22.0,21.0,17.0,303.0,2.0,1.0,581.12,503.0,0.8655699339207048,-0.8599999999999994,-0.00076407089867176
8476433,2022,Magnus Hellberg,DET,G,all,18,56181.0,46.1,50.0,899.0,33.12,38.0,105.06,91.0,456.99,447.0,13.63,15.0,259.95,226.0,181.88,224.0,44.3,443.0,153.0,46.0,14.58,18.58,12.94,19.0,17.0,14.0,257.0,0.0,0.0,456.99,397.0,0.8687279809186197,-3.8999999999999986,-0.004165109200619425
8478470,2022,Sam Montembeault,MTL,G,all,40,140031.0,144.85,133.0,2559.0,100.38,156.0,314.78,256.0,1367.83,1345.0,33.73,26.0,751.31,659.0,523.46,648.0,136.53,1295.0,414.0,172.0,40.22,51.47,53.17,36.0,55.0,42.0,678.0,0.0,0.0,1367.83,1212.0,0.886075023943034,11.849999999999994,0.005077447136705441
8478435,2022,Dan Vladar,CGY,G,all,27,89035.0,63.59,72.0,1263.0,47.45,50.0,162.94,153.0,693.43,669.0,29.94,18.0,380.49,297.0,277.47,344.0,61.5,695.0,202.0,58.0,21.01,24.53,18.05,35.0,22.0,15.0,308.0,2.0,1.0,693.43,597.0,0.8609376577304126,-8.409999999999997,-0.0056674341551075395
8479394,2022,Carter Hart,PHI,G,all,55,189826.0,165.28,155.0,3291.0,120.59,153.0,392.81,376.0,1699.14,1665.0,50.05,49.0,927.77,774.0,674.57,824.0,158.18,1667.0,499.0,171.0,48.71,61.7,54.86,44.0,68.0,43.0,954.0,0.0,0.0,1699.14,1510.0,0.8886848641077251,10.280000000000001,0.0032492914563863754
8477484,2022,Spencer Martin,VAN,G,all,29,96611.0,83.47,107.0,1509.0,59.3,83.0,188.42,159.0,834.42,830.0,25.8,38.0,458.06,358.0,333.5,409.0,80.26,813.0,251.0,86.0,25.73,31.05,26.7,48.0,29.0,30.0,359.0,0.0,0.0,834.42,723.0,0.8664701229596606,-23.53,-0.014613242798439102
8480947,2022,Kevin Lankinen,NSH,G,all,19,64150.0,57.57,49.0,1136.0,42.64,55.0,135.64,127.0,597.46,583.0,16.62,17.0,335.68,282.0,235.65,297.0,55.27,594.0,175.0,58.0,17.89,21.25,18.42,19.0,19.0,11.0,309.0,2.0,1.0,597.46,534.0,0.8937836842633816,8.57,0.008015588464536243
8483575,2022,Matt Murray,DAL,G,all,3,10622.0,7.98,10.0,127.0,5.22,5.0,14.28,14.0,69.14,64.0,3.37,2.0,37.06,23.0,27.2,41.0,7.7,60.0,24.0,10.0,1.88,2.98,3.12,4.0,4.0,2.0,33.0,0.0,0.0,69.14,54.0,0.7810240092565809,-2.0199999999999996,-0.011410280549802294
8479496,2022,David Rittich,WPG,G,all,21,67301.0,46.06,50.0,991.0,36.32,31.0,124.85,108.0,527.82,506.0,18.91,18.0,295.7,239.0,214.46,291.0,44.56,542.0,154.0,39.0,15.52,19.48,11.07,22.0,16.0,12.0,256.0,2.0,1.0,527.82,456.0,0.8639308855291575,-3.9399999999999977,-0.0035125778220234448
8480420,2022,Collin Delia,VAN,G,all,20,68140.0,57.73,62.0,999.0,40.46,65.0,124.33,84.0,542.57,526.0,19.35,16.0,301.18,272.0,208.01,249.0,54.55,509.0,174.0,67.0,15.43,21.46,20.84,20.0,20.0,22.0,249.0,0.0,0.0,542.57,464.0,0.8551891921779677,-4.270000000000003,-0.0037599060757264485
8480382,2022,Alexandar Georgiev,COL,G,all,62,222020.0,177.92,156.0,3381.0,131.17,183.0,417.88,469.0,1833.41,1905.0,63.93,72.0,1021.31,737.0,732.73,945.0,168.17,1857.0,498.0,187.0,54.03,62.18,61.72,62.0,53.0,41.0,839.0,0.0,0.0,1833.41,1749.0,0.953960107122793,21.919999999999987,0.005923790649491033
8480051,2022,Cayden Primeau,MTL,G,all,3,8315.0,6.78,8.0,115.0,4.36,2.0,12.22,10.0,58.61,54.0,1.79,0.0,31.59,28.0,22.29,29.0,6.71,50.0,21.0,8.0,1.33,2.85,2.59,1.0,6.0,1.0,36.0,0.0,0.0,58.61,46.0,0.7848490018768128,-1.2199999999999998,-0.008803367408298254
8481611,2022,Pyotr Kochetkov,CAR,G,all,24,84236.0,61.92,57.0,1142.0,45.8,58.0,144.31,112.0,627.81,627.0,26.62,23.0,339.19,301.0,247.2,318.0,57.11,594.0,202.0,63.0,16.94,24.83,20.15,24.0,22.0,11.0,283.0,0.0,0.0,627.81,570.0,0.9079180006689923,4.920000000000002,0.0035044399069281552
8483530,2022,Jaxson Stauber,CHI,G,all,6,21810.0,18.56,17.0,379.0,13.61,18.0,46.04,34.0,194.97,191.0,5.41,10.0,109.27,90.0,77.85,107.0,17.9,190.0,65.0,17.0,5.23,8.11,5.22,8.0,5.0,4.0,107.0,0.0,0.0,194.97,174.0,0.8924449915371596,1.5599999999999987,0.004291609353507562
8476932,2022,Anthony Stolarz,ANA,G,all,19,49203.0,51.39,51.0,865.0,36.22,72.0,111.72,76.0,496.1,495.0,14.01,9.0,273.74,206.0,196.3,264.0,48.73,475.0,158.0,53.0,15.65,19.8,15.95,24.0,14.0,13.0,179.0,0.0,0.0,496.1,444.0,0.8949808506349526,0.39000000000000057,0.00047558075727089874
8481035,2022,Samuel Ersson,PHI,G,all,12,38695.0,34.68,33.0,634.0,24.81,34.0,77.85,59.0,348.44,327.0,11.05,12.0,193.61,157.0,140.56,192.0,33.2,329.0,128.0,26.0,11.03,15.97,7.68,16.0,14.0,3.0,151.0,0.0,0.0,348.44,294.0,0.8437607622546206,1.6799999999999997,0.0026049877245122102
