playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8478872,2021,Karel Vejmelka,ARI,G,other,52,4081.0,8.07,4.0,89.0,3.53,4.0,9.29,9.0,51.1,44.0,1.23,2.0,27.52,32.0,18.94,17.0,6.84,34.0,23.0,12.0,1.37,2.88,3.82,1.0,1.0,2.0,20.0,0.0,0.0
8478872,2021,Karel Vejmelka,ARI,G,all,52,166394.0,146.8,170.0,2927.0,114.93,140.0,375.15,409.0,1622.62,1669.0,38.2,41.0,913.87,714.0,660.67,770.0,138.92,1676.0,462.0,126.0,48.79,56.17,41.84,65.0,59.0,46.0,663.0,0.0,0.0
8478872,2021,Karel Vejmelka,ARI,G,5on5,52,137036.0,104.91,124.0,2307.0,84.78,110.0,305.61,340.0,1268.33,1320.0,31.56,37.0,707.85,532.0,525.65,613.0,100.97,1335.0,353.0,82.0,39.42,42.69,22.8,52.0,47.0,25.0,537.0,0.0,0.0
8478872,2021,Karel Vejmelka,ARI,G,4on5,52,14531.0,30.5,38.0,462.0,24.47,26.0,53.13,51.0,258.0,255.0,0.93,0.0,162.11,138.0,84.42,105.0,27.83,259.0,72.0,32.0,6.61,8.68,15.22,10.0,9.0,19.0,99.0,0.0,0.0
8478872,2021,Karel Vejmelka,ARI,G,5on4,52,10746.0,2.49,3.0,52.0,1.59,0.0,5.09,7.0,34.83,40.0,4.16,2.0,11.45,7.0,26.35,29.0,2.48,36.0,12.0,0.0,0.91,1.59,0.0,2.0,1.0,0.0,4.0,0.0,0.0
8473575,2021,Semyon Varlamov,NYI,G,other,31,2062.0,3.95,1.0,54.0,2.41,1.0,5.76,6.0,30.86,37.0,0.61,1.0,18.39,18.0,11.38,17.0,3.73,22.0,16.0,5.0,0.63,1.77,1.55,1.0,0.0,0.0,11.0,0.0,0.0
8473575,2021,Semyon Varlamov,NYI,G,all,31,107537.0,87.7,87.0,1700.0,64.74,92.0,218.17,217.0,939.06,979.0,24.78,33.0,525.71,373.0,382.33,516.0,82.54,1007.0,203.0,100.0,29.04,25.39,33.27,31.0,25.0,31.0,390.0,0.0,0.0
8473575,2021,Semyon Varlamov,NYI,G,5on5,31,90059.0,65.05,73.0,1413.0,51.46,75.0,187.15,188.0,778.57,803.0,20.34,24.0,437.32,294.0,322.0,440.0,62.45,863.0,159.0,67.0,25.54,19.98,19.54,30.0,23.0,20.0,324.0,0.0,0.0
8473575,2021,Semyon Varlamov,NYI,G,4on5,31,7584.0,15.65,11.0,195.0,9.31,14.0,21.86,21.0,104.57,113.0,0.49,0.0,62.76,55.0,33.02,40.0,13.54,100.0,23.0,23.0,2.16,2.89,10.61,0.0,2.0,9.0,49.0,0.0,0.0
8473575,2021,Semyon Varlamov,NYI,G,5on4,31,7832.0,3.04,2.0,38.0,1.55,2.0,3.41,2.0,25.06,26.0,3.33,8.0,7.24,6.0,15.92,19.0,2.81,22.0,5.0,5.0,0.72,0.75,1.57,0.0,0.0,2.0,6.0,0.0,0.0
8476433,2021,Magnus Hellberg,DET,G,other,1,131.0,0.18,0.0,4.0,0.18,0.0,0.44,1.0,2.21,2.0,0.02,0.0,1.58,2.0,0.56,0.0,0.17,2.0,1.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8476433,2021,Magnus Hellberg,DET,G,all,1,3600.0,2.52,3.0,49.0,1.5,1.0,4.86,6.0,22.74,23.0,1.04,1.0,12.45,7.0,8.96,12.0,2.44,18.0,11.0,2.0,0.62,1.12,0.78,0.0,2.0,1.0,18.0,0.0,0.0
8476433,2021,Magnus Hellberg,DET,G,5on5,1,3109.0,2.18,3.0,41.0,1.29,1.0,4.35,5.0,19.72,20.0,0.95,1.0,10.68,5.0,7.88,12.0,2.12,16.0,9.0,2.0,0.53,0.88,0.78,0.0,2.0,1.0,14.0,0.0,0.0
8476433,2021,Magnus Hellberg,DET,G,4on5,1,120.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8476433,2021,Magnus Hellberg,DET,G,5on4,1,240.0,0.15,0.0,2.0,0.03,0.0,0.07,0.0,0.81,1.0,0.03,0.0,0.2,0.0,0.53,0.0,0.15,0.0,1.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8480313,2021,Logan Thompson,VGK,G,other,19,1718.0,3.19,3.0,49.0,1.89,4.0,5.8,8.0,26.78,28.0,0.72,4.0,15.49,11.0,9.71,11.0,2.99,26.0,5.0,6.0,1.04,0.6,1.55,2.0,0.0,1.0,12.0,0.0,0.0
8480313,2021,Logan Thompson,VGK,G,all,19,65864.0,49.65,49.0,1056.0,38.39,48.0,127.13,124.0,552.26,569.0,20.18,25.0,313.96,259.0,227.55,279.0,47.54,582.0,146.0,47.0,17.42,18.03,14.19,20.0,21.0,8.0,281.0,0.0,0.0
8480313,2021,Logan Thompson,VGK,G,5on5,19,56257.0,37.37,36.0,870.0,30.51,37.0,106.74,102.0,453.39,462.0,16.67,19.0,258.47,218.0,189.99,231.0,36.07,492.0,117.0,29.0,14.43,14.42,8.52,15.0,17.0,4.0,232.0,0.0,0.0
8480313,2021,Logan Thompson,VGK,G,4on5,19,3375.0,7.45,8.0,107.0,5.11,6.0,11.92,14.0,55.23,59.0,0.28,0.0,34.34,25.0,17.29,24.0,6.86,48.0,20.0,10.0,1.37,2.56,3.52,2.0,4.0,2.0,29.0,0.0,0.0
8480313,2021,Logan Thompson,VGK,G,5on4,19,4514.0,1.39,2.0,24.0,0.69,0.0,1.82,0.0,13.35,15.0,2.44,2.0,3.9,4.0,8.81,11.0,1.38,12.0,3.0,2.0,0.45,0.34,0.6,1.0,0.0,1.0,7.0,0.0,0.0
8476903,2021,Jon Gillies,NJD,G,other,20,1571.0,1.49,5.0,20.0,0.7,1.0,2.52,1.0,11.61,14.0,0.43,0.0,5.85,2.0,5.05,7.0,1.45,11.0,4.0,1.0,0.43,0.51,0.55,3.0,1.0,1.0,4.0,0.0,0.0
8476903,2021,Jon Gillies,NJD,G,all,20,60285.0,45.5,62.0,930.0,34.79,35.0,121.21,118.0,524.16,550.0,15.7,17.0,292.95,216.0,220.0,282.0,44.33,549.0,143.0,40.0,17.0,16.84,11.66,29.0,15.0,18.0,198.0,0.0,0.0
8476903,2021,Jon Gillies,NJD,G,5on5,20,50629.0,37.19,48.0,791.0,28.58,30.0,105.69,103.0,442.26,461.0,12.89,13.0,248.32,186.0,183.48,233.0,36.34,469.0,117.0,32.0,14.48,13.96,8.75,23.0,12.0,13.0,173.0,0.0,0.0
8476903,2021,Jon Gillies,NJD,G,4on5,20,3485.0,4.92,6.0,90.0,4.45,3.0,9.94,12.0,50.01,52.0,0.41,0.0,32.16,21.0,17.78,28.0,4.66,50.0,16.0,5.0,1.56,1.63,1.74,2.0,2.0,2.0,19.0,0.0,0.0
8476903,2021,Jon Gillies,NJD,G,5on4,20,4600.0,1.77,3.0,26.0,0.95,1.0,2.6,2.0,18.1,21.0,1.93,4.0,5.66,6.0,12.41,12.0,1.74,16.0,6.0,2.0,0.42,0.74,0.62,1.0,0.0,2.0,2.0,0.0,0.0
8477465,2021,Tristan Jarry,PIT,G,other,58,5455.0,14.25,13.0,163.0,7.35,6.0,17.04,16.0,95.7,95.0,2.08,2.0,54.11,47.0,32.23,41.0,13.25,68.0,44.0,16.0,2.68,5.5,6.08,3.0,4.0,6.0,35.0,0.0,0.0
8477465,2021,Tristan Jarry,PIT,G,all,58,204911.0,150.76,138.0,3035.0,111.92,134.0,378.38,366.0,1660.06,1711.0,58.54,58.0,905.02,708.0,679.58,879.0,144.63,1686.0,442.0,152.0,47.44,53.72,49.6,45.0,55.0,38.0,755.0,6.0,2.0
8477465,2021,Tristan Jarry,PIT,G,5on5,58,170654.0,107.0,103.0,2427.0,85.28,109.0,313.07,309.0,1314.18,1367.0,46.93,44.0,715.59,543.0,540.73,702.0,104.02,1366.0,341.0,98.0,38.72,41.13,27.17,40.0,44.0,19.0,622.0,6.0,2.0
8477465,2021,Tristan Jarry,PIT,G,4on5,58,12856.0,21.43,15.0,342.0,15.59,19.0,38.76,31.0,180.12,174.0,0.95,3.0,112.7,105.0,61.41,76.0,19.32,194.0,35.0,27.0,4.02,4.11,13.31,0.0,4.0,11.0,86.0,0.0,0.0
8477465,2021,Tristan Jarry,PIT,G,5on4,58,15946.0,5.87,5.0,83.0,2.79,0.0,7.15,6.0,56.5,61.0,8.29,8.0,17.13,11.0,39.53,51.0,5.85,50.0,17.0,7.0,1.79,2.29,1.78,2.0,1.0,2.0,9.0,0.0,0.0
8476999,2021,Linus Ullmark,BOS,G,other,41,4561.0,7.78,5.0,104.0,4.46,6.0,11.46,17.0,59.04,59.0,1.39,1.0,34.0,31.0,20.49,23.0,7.3,50.0,21.0,11.0,1.97,2.93,2.89,1.0,1.0,3.0,22.0,0.0,0.0
8476999,2021,Linus Ullmark,BOS,G,all,41,139826.0,100.69,95.0,2015.0,74.94,78.0,250.82,320.0,1090.59,1140.0,41.28,44.0,613.45,462.0,449.27,553.0,96.63,1175.0,294.0,86.0,34.24,36.32,30.12,34.0,30.0,31.0,460.0,4.0,2.0
8476999,2021,Linus Ullmark,BOS,G,5on5,41,112032.0,63.02,68.0,1518.0,53.02,51.0,199.18,263.0,816.38,849.0,32.71,35.0,463.8,330.0,343.07,422.0,61.78,921.0,207.0,41.0,26.42,25.56,11.05,30.0,25.0,13.0,349.0,4.0,2.0
8476999,2021,Linus Ullmark,BOS,G,4on5,41,11959.0,26.03,21.0,329.0,15.38,21.0,34.46,33.0,171.19,188.0,0.96,1.0,101.94,93.0,53.23,67.0,23.72,165.0,47.0,32.0,4.7,5.62,15.71,2.0,4.0,15.0,85.0,0.0,0.0
8476999,2021,Linus Ullmark,BOS,G,5on4,41,11274.0,3.62,1.0,59.0,1.95,0.0,5.3,7.0,41.76,43.0,6.02,7.0,12.78,8.0,31.25,38.0,3.61,37.0,18.0,2.0,1.03,2.11,0.48,1.0,0.0,0.0,2.0,0.0,0.0
8477424,2021,Juuse Saros,NSH,G,other,67,9137.0,20.03,15.0,272.0,11.05,11.0,25.89,29.0,139.33,145.0,2.51,6.0,86.7,80.0,43.34,54.0,17.54,101.0,72.0,19.0,3.97,8.74,7.32,3.0,7.0,5.0,80.0,0.0,0.0
8477424,2021,Juuse Saros,NSH,G,all,67,235883.0,193.69,173.0,3764.0,147.34,119.0,453.15,524.0,2053.78,2107.0,63.91,60.0,1183.73,922.0,823.03,1041.0,184.93,2127.0,571.0,171.0,65.56,69.37,58.77,55.0,64.0,54.0,895.0,0.0,0.0
8477424,2021,Juuse Saros,NSH,G,5on5,67,186613.0,124.52,113.0,2769.0,102.45,76.0,349.29,410.0,1509.32,1552.0,50.28,49.0,860.24,632.0,628.97,817.0,121.51,1626.0,399.0,90.0,51.8,48.62,24.11,42.0,48.0,23.0,654.0,0.0,0.0
8477424,2021,Juuse Saros,NSH,G,4on5,67,21546.0,41.73,41.0,626.0,30.0,29.0,68.5,75.0,342.14,340.0,1.3,1.0,214.17,194.0,111.26,121.0,38.79,349.0,75.0,53.0,8.15,8.9,24.68,8.0,8.0,25.0,149.0,0.0,0.0
8477424,2021,Juuse Saros,NSH,G,5on4,67,18587.0,6.33,4.0,78.0,2.95,3.0,7.14,7.0,50.8,59.0,9.68,4.0,16.14,9.0,33.66,44.0,6.04,40.0,20.0,8.0,1.36,2.6,2.37,2.0,1.0,1.0,10.0,0.0,0.0
8470880,2021,Brian Elliott,TBL,G,other,19,1632.0,2.73,3.0,42.0,1.69,1.0,4.54,5.0,22.91,21.0,0.82,1.0,12.9,10.0,8.43,12.0,2.63,22.0,4.0,5.0,0.68,0.66,1.39,1.0,1.0,1.0,11.0,0.0,0.0
8470880,2021,Brian Elliott,TBL,G,all,19,63805.0,46.08,43.0,906.0,34.56,26.0,110.84,117.0,500.24,489.0,17.74,22.0,281.61,199.0,204.01,291.0,44.68,505.0,144.0,44.0,15.02,17.0,14.06,12.0,15.0,16.0,213.0,0.0,0.0
8470880,2021,Brian Elliott,TBL,G,5on5,19,51427.0,30.63,29.0,713.0,25.35,21.0,90.23,90.0,388.76,376.0,13.84,19.0,220.07,156.0,163.3,232.0,30.04,416.0,105.0,21.0,12.65,12.31,5.67,10.0,11.0,8.0,171.0,0.0,0.0
8470880,2021,Brian Elliott,TBL,G,4on5,19,5644.0,10.79,10.0,129.0,6.62,4.0,14.19,20.0,73.51,78.0,0.52,0.0,44.03,33.0,23.01,31.0,10.08,57.0,30.0,14.0,1.38,3.49,5.92,1.0,3.0,6.0,28.0,0.0,0.0
8470880,2021,Brian Elliott,TBL,G,5on4,19,5102.0,1.63,1.0,19.0,0.76,0.0,1.52,2.0,12.73,12.0,2.47,2.0,3.68,0.0,8.11,13.0,1.63,9.0,3.0,4.0,0.27,0.28,1.09,0.0,0.0,1.0,3.0,0.0,0.0
8471679,2021,Carey Price,MTL,G,other,5,418.0,0.3,0.0,8.0,0.34,0.0,1.26,2.0,4.91,3.0,0.07,0.0,3.15,2.0,1.76,2.0,0.3,7.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8471679,2021,Carey Price,MTL,G,all,5,17850.0,13.19,18.0,287.0,10.58,12.0,35.21,35.0,149.89,148.0,5.37,5.0,78.12,65.0,57.95,66.0,12.77,146.0,45.0,9.0,4.44,5.6,3.14,7.0,5.0,6.0,87.0,0.0,0.0
8471679,2021,Carey Price,MTL,G,5on5,5,14707.0,10.12,15.0,235.0,7.84,8.0,29.05,31.0,120.2,121.0,4.51,3.0,61.86,50.0,48.28,55.0,9.73,116.0,39.0,6.0,3.56,4.84,1.72,7.0,5.0,3.0,74.0,0.0,0.0
8471679,2021,Carey Price,MTL,G,4on5,5,1391.0,2.09,2.0,38.0,2.11,3.0,4.31,2.0,20.42,22.0,0.2,1.0,11.9,12.0,5.79,7.0,2.07,21.0,4.0,2.0,0.48,0.56,1.05,0.0,0.0,2.0,11.0,0.0,0.0
8471679,2021,Carey Price,MTL,G,5on4,5,1334.0,0.67,1.0,6.0,0.3,1.0,0.58,0.0,4.37,2.0,0.59,1.0,1.2,1.0,2.12,2.0,0.67,2.0,2.0,1.0,0.1,0.2,0.36,0.0,0.0,1.0,1.0,0.0,0.0
8475234,2021,J-F Berube,CBJ,G,other,6,453.0,3.16,2.0,24.0,1.15,4.0,2.78,3.0,14.26,17.0,0.06,1.0,9.09,8.0,3.32,2.0,2.04,11.0,5.0,4.0,0.43,0.49,2.24,0.0,0.0,2.0,4.0,0.0,0.0
8475234,2021,J-F Berube,CBJ,G,all,6,18353.0,19.63,21.0,333.0,13.39,19.0,42.81,44.0,188.13,209.0,5.0,8.0,105.39,85.0,72.68,83.0,17.62,180.0,62.0,18.0,5.87,7.67,6.09,10.0,6.0,5.0,73.0,0.0,0.0
8475234,2021,J-F Berube,CBJ,G,5on5,6,15093.0,14.13,18.0,263.0,10.3,15.0,35.14,38.0,150.72,169.0,4.22,6.0,82.48,62.0,61.05,69.0,13.39,150.0,45.0,13.0,4.76,5.74,3.63,10.0,5.0,3.0,55.0,0.0,0.0
8475234,2021,J-F Berube,CBJ,G,4on5,6,1427.0,1.95,1.0,39.0,1.67,0.0,4.49,3.0,19.31,19.0,0.3,0.0,12.6,15.0,5.68,7.0,1.81,16.0,10.0,1.0,0.49,1.24,0.22,0.0,1.0,0.0,12.0,0.0,0.0
8475234,2021,J-F Berube,CBJ,G,5on4,6,1380.0,0.39,0.0,7.0,0.26,0.0,0.4,0.0,3.83,4.0,0.43,1.0,1.22,0.0,2.63,5.0,0.39,3.0,2.0,0.0,0.19,0.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8477484,2021,Spencer Martin,VAN,G,other,6,634.0,2.49,1.0,40.0,1.9,2.0,5.1,5.0,25.4,29.0,0.3,0.0,13.52,11.0,10.02,15.0,2.38,20.0,14.0,0.0,0.68,1.82,0.0,0.0,1.0,0.0,6.0,0.0,0.0
8477484,2021,Spencer Martin,VAN,G,all,6,22701.0,19.99,11.0,401.0,15.65,21.0,48.38,46.0,216.62,218.0,6.1,10.0,122.79,94.0,88.08,127.0,19.46,222.0,65.0,15.0,6.68,8.05,5.27,5.0,3.0,3.0,99.0,0.0,0.0
8477484,2021,Spencer Martin,VAN,G,5on5,6,19085.0,13.15,8.0,296.0,10.36,14.0,35.58,35.0,153.14,153.0,4.75,8.0,86.29,62.0,64.74,93.0,12.83,164.0,40.0,11.0,5.18,4.81,3.15,5.0,2.0,1.0,81.0,0.0,0.0
8477484,2021,Spencer Martin,VAN,G,4on5,6,1877.0,4.13,2.0,59.0,3.18,5.0,7.05,5.0,34.88,31.0,0.16,0.0,21.51,21.0,11.01,15.0,4.02,33.0,11.0,4.0,0.6,1.42,2.12,0.0,0.0,2.0,11.0,0.0,0.0
8477484,2021,Spencer Martin,VAN,G,5on4,6,1105.0,0.09,0.0,4.0,0.12,0.0,0.41,1.0,1.78,3.0,0.79,1.0,0.79,0.0,1.5,2.0,0.09,3.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8479292,2021,Charlie Lindgren,STL,G,other,5,305.0,0.21,0.0,9.0,0.2,0.0,0.62,0.0,2.48,3.0,0.07,0.0,1.95,4.0,0.89,0.0,0.21,3.0,1.0,0.0,0.08,0.14,0.0,0.0,0.0,0.0,5.0,0.0,0.0
8479292,2021,Charlie Lindgren,STL,G,all,5,14785.0,9.52,5.0,216.0,7.99,6.0,27.63,20.0,118.52,118.0,3.71,0.0,66.93,70.0,49.96,60.0,8.66,128.0,30.0,8.0,3.67,3.57,2.27,3.0,1.0,1.0,50.0,0.0,0.0
8479292,2021,Charlie Lindgren,STL,G,5on5,5,12489.0,7.73,5.0,187.0,6.62,3.0,23.84,19.0,103.3,100.0,3.03,0.0,58.7,60.0,44.75,54.0,7.45,113.0,28.0,4.0,3.4,3.24,1.09,3.0,1.0,1.0,42.0,0.0,0.0
8479292,2021,Charlie Lindgren,STL,G,4on5,5,720.0,1.46,0.0,16.0,1.08,3.0,2.78,1.0,10.48,12.0,0.1,0.0,5.56,5.0,2.71,4.0,0.88,9.0,1.0,4.0,0.08,0.19,1.19,0.0,0.0,0.0,2.0,0.0,0.0
8479292,2021,Charlie Lindgren,STL,G,5on4,5,1271.0,0.12,0.0,4.0,0.09,0.0,0.39,0.0,2.26,3.0,0.49,0.0,0.73,1.0,1.61,2.0,0.12,3.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8481020,2021,Justus Annunen,COL,G,other,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481020,2021,Justus Annunen,COL,G,all,2,5806.0,4.49,7.0,89.0,3.2,5.0,11.67,13.0,48.62,51.0,1.86,4.0,26.34,15.0,18.71,23.0,4.37,46.0,14.0,6.0,1.12,1.7,1.67,1.0,3.0,3.0,23.0,0.0,0.0
8481020,2021,Justus Annunen,COL,G,5on5,2,4794.0,3.21,3.0,73.0,2.48,5.0,10.03,12.0,39.92,43.0,1.47,4.0,21.17,13.0,15.79,19.0,3.1,40.0,10.0,4.0,0.89,1.21,1.11,1.0,1.0,1.0,19.0,0.0,0.0
8481020,2021,Justus Annunen,COL,G,4on5,2,435.0,0.72,2.0,14.0,0.61,0.0,1.44,1.0,6.96,6.0,0.04,0.0,4.71,2.0,2.3,4.0,0.71,6.0,4.0,0.0,0.23,0.49,0.0,0.0,2.0,0.0,4.0,0.0,0.0
8481020,2021,Justus Annunen,COL,G,5on4,2,569.0,0.35,1.0,1.0,0.07,0.0,0.08,0.0,0.93,1.0,0.29,0.0,0.21,0.0,0.27,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0
8479973,2021,Stuart Skinner,EDM,G,other,13,1138.0,1.14,0.0,29.0,1.08,2.0,3.76,1.0,15.4,17.0,0.55,0.0,7.92,10.0,6.44,6.0,1.1,17.0,3.0,1.0,0.49,0.44,0.21,0.0,0.0,0.0,8.0,0.0,0.0
8479973,2021,Stuart Skinner,EDM,G,all,13,44049.0,32.85,32.0,618.0,24.04,32.0,80.01,67.0,345.68,367.0,13.16,13.0,190.24,139.0,137.6,196.0,31.64,338.0,102.0,36.0,10.0,12.49,10.36,11.0,7.0,14.0,142.0,0.0,0.0
8479973,2021,Stuart Skinner,EDM,G,5on5,13,35921.0,24.51,25.0,495.0,18.42,25.0,66.15,55.0,279.57,298.0,10.67,11.0,153.23,107.0,113.82,166.0,23.67,280.0,82.0,23.0,8.22,9.92,6.37,10.0,5.0,10.0,110.0,0.0,0.0
8479973,2021,Stuart Skinner,EDM,G,4on5,13,3907.0,5.98,6.0,84.0,4.12,4.0,9.39,10.0,44.37,45.0,0.35,0.0,27.29,20.0,13.67,21.0,5.69,39.0,14.0,9.0,1.23,1.72,3.03,1.0,1.0,4.0,22.0,0.0,0.0
8479973,2021,Stuart Skinner,EDM,G,5on4,13,3083.0,1.22,1.0,10.0,0.41,1.0,0.71,1.0,6.34,7.0,1.59,2.0,1.81,2.0,3.68,3.0,1.19,2.0,3.0,3.0,0.07,0.4,0.75,0.0,1.0,0.0,2.0,0.0,0.0
8470860,2021,Jaroslav Halak,VAN,G,other,17,1121.0,2.66,1.0,16.0,0.53,1.0,1.17,1.0,8.11,7.0,0.45,1.0,3.0,4.0,2.42,3.0,1.68,4.0,2.0,4.0,0.2,0.25,2.21,0.0,1.0,0.0,6.0,0.0,0.0
8470860,2021,Jaroslav Halak,VAN,G,all,17,47802.0,38.96,39.0,731.0,27.02,31.0,91.03,91.0,391.09,400.0,13.23,15.0,218.91,168.0,157.9,202.0,36.94,384.0,125.0,38.0,11.34,14.94,12.68,11.0,19.0,9.0,184.0,2.0,1.0
8470860,2021,Jaroslav Halak,VAN,G,5on5,17,39871.0,27.36,27.0,592.0,20.6,21.0,75.09,76.0,314.57,330.0,10.58,9.0,176.17,136.0,131.21,170.0,26.55,326.0,90.0,25.0,9.5,11.04,6.82,11.0,13.0,3.0,151.0,2.0,1.0
8470860,2021,Jaroslav Halak,VAN,G,4on5,17,3790.0,8.2,11.0,111.0,5.49,9.0,13.54,13.0,60.5,53.0,0.33,0.0,36.96,28.0,19.64,21.0,7.96,48.0,29.0,9.0,1.44,3.12,3.64,0.0,5.0,6.0,25.0,0.0,0.0
8470860,2021,Jaroslav Halak,VAN,G,5on4,17,3020.0,0.4,0.0,7.0,0.22,0.0,0.62,1.0,4.65,6.0,1.83,5.0,1.45,0.0,3.18,5.0,0.4,4.0,2.0,0.0,0.11,0.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8478406,2021,Mackenzie Blackwood,NJD,G,other,25,1871.0,3.52,3.0,39.0,1.61,1.0,4.03,2.0,23.0,24.0,0.8,0.0,11.35,10.0,8.77,12.0,3.31,15.0,10.0,5.0,0.6,1.34,1.59,2.0,0.0,1.0,9.0,0.0,0.0
8478406,2021,Mackenzie Blackwood,NJD,G,all,25,83943.0,66.26,79.0,1295.0,49.11,42.0,167.47,174.0,739.23,731.0,24.19,32.0,401.47,279.0,305.13,397.0,64.32,746.0,208.0,59.0,22.01,25.6,18.64,26.0,30.0,23.0,282.0,0.0,0.0
8478406,2021,Mackenzie Blackwood,NJD,G,5on5,25,70572.0,52.64,63.0,1104.0,40.02,36.0,145.23,158.0,621.96,616.0,20.15,26.0,339.36,231.0,258.78,335.0,51.2,647.0,164.0,45.0,19.64,19.67,13.34,23.0,23.0,17.0,248.0,0.0,0.0
8478406,2021,Mackenzie Blackwood,NJD,G,4on5,25,6022.0,7.14,8.0,121.0,6.11,4.0,14.88,11.0,70.52,71.0,0.54,1.0,43.5,33.0,23.17,36.0,6.89,70.0,20.0,7.0,1.29,2.73,3.12,1.0,2.0,5.0,24.0,0.0,0.0
8478406,2021,Mackenzie Blackwood,NJD,G,5on4,25,5478.0,2.2,4.0,25.0,0.92,1.0,2.57,2.0,18.79,16.0,2.6,5.0,5.32,4.0,12.44,11.0,2.18,13.0,9.0,2.0,0.42,1.18,0.6,0.0,4.0,0.0,1.0,0.0,0.0
8480843,2021,Lukas Dostal,ANA,G,other,4,91.0,1.03,1.0,8.0,0.4,0.0,0.92,1.0,5.78,5.0,0.04,0.0,3.19,4.0,2.26,2.0,1.01,5.0,2.0,1.0,0.2,0.26,0.56,0.0,0.0,1.0,0.0,0.0,0.0
8480843,2021,Lukas Dostal,ANA,G,all,4,12087.0,8.62,10.0,191.0,7.26,4.0,23.26,20.0,103.86,108.0,3.29,4.0,60.76,51.0,42.76,57.0,8.44,116.0,24.0,6.0,3.55,3.02,2.04,4.0,5.0,1.0,45.0,0.0,0.0
8480843,2021,Lukas Dostal,ANA,G,5on5,4,10353.0,6.41,7.0,160.0,5.46,4.0,19.55,19.0,83.5,89.0,2.81,4.0,48.03,37.0,34.88,46.0,6.31,94.0,19.0,4.0,2.8,2.35,1.26,3.0,4.0,0.0,43.0,0.0,0.0
8480843,2021,Lukas Dostal,ANA,G,4on5,4,859.0,1.12,2.0,20.0,1.29,0.0,2.41,0.0,12.82,11.0,0.13,0.0,8.65,9.0,4.14,7.0,1.05,14.0,3.0,1.0,0.49,0.42,0.21,1.0,1.0,0.0,2.0,0.0,0.0
8480843,2021,Lukas Dostal,ANA,G,5on4,4,784.0,0.07,0.0,3.0,0.11,0.0,0.37,0.0,1.76,3.0,0.31,0.0,0.88,1.0,1.48,2.0,0.07,3.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480382,2021,Alexandar Georgiev,NYR,G,other,33,2559.0,2.28,3.0,53.0,2.29,1.0,4.66,2.0,24.79,23.0,0.59,3.0,17.03,22.0,7.92,6.0,2.2,26.0,7.0,2.0,1.04,0.78,0.46,3.0,0.0,0.0,18.0,0.0,0.0
8480382,2021,Alexandar Georgiev,NYR,G,all,33,104766.0,78.16,85.0,1599.0,60.91,76.0,199.14,172.0,861.29,833.0,26.55,32.0,480.09,393.0,344.63,440.0,75.05,886.0,223.0,82.0,26.51,27.42,24.23,33.0,25.0,27.0,408.0,0.0,0.0
8480382,2021,Alexandar Georgiev,NYR,G,5on5,33,89768.0,59.81,59.0,1327.0,48.07,59.0,169.86,150.0,713.4,687.0,20.78,23.0,394.23,315.0,289.91,381.0,57.61,747.0,180.0,58.0,21.8,22.55,15.45,23.0,20.0,16.0,342.0,0.0,0.0
8480382,2021,Alexandar Georgiev,NYR,G,4on5,33,6067.0,13.14,21.0,178.0,8.98,14.0,20.38,19.0,96.01,99.0,0.38,0.0,59.13,49.0,30.11,29.0,12.33,88.0,29.0,18.0,2.85,3.21,7.08,7.0,4.0,10.0,43.0,0.0,0.0
8480382,2021,Alexandar Georgiev,NYR,G,5on4,33,6372.0,1.79,1.0,25.0,0.95,1.0,2.47,0.0,17.18,15.0,4.2,6.0,5.51,4.0,11.72,17.0,1.79,17.0,3.0,3.0,0.46,0.42,0.92,0.0,0.0,1.0,2.0,0.0,0.0
